id,mode,tier,group,experiment,setting,algorithm,setup,arm,reduced_from_k,dataset,model,loss,group_n,coset_subgroup,task,optimizer,p,hidden_width,n_layers,activation,init_scale,batch_size,n_train,n_test,alpha,seed,num_clients,local_epochs,num_rounds,fraction_train,partition,dirichlet_alpha,proximal_mu,strategy,server_lr,server_momentum,tau,eval_every,checkpoint_every,epochs,log_every,momentum,lr,weight_decay,grok_threshold,t_grok,t_first_cross,t_50,t_memo,delay,post_grok_dips,final_acc,final_train_acc,peak_train_acc,final_ipr,grokked,censored,steps_run,wall_s,checkpoint_client_weights,d_mlp,feddyn_alpha,n_heads,persist_local_opt_state,track_client_drift
cent_20a8d10898d3,centralized,S1b,c_capacity,gate_a,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,456,,,,,,,,,,,,,0,100000,200,0.0,0.001,1.0,85.0,77000,8200,8000,200,76800.0,1,100.0,100.0,100.0,nan,True,False,100000.0,3346.0,,1024,,8,,
cent_20df0f9181ae,centralized,X,d_alpha_fine,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.475,789,,,,,,,,,,,,,0,40000,100,0.0,0.001,1.0,85.0,8300,8300,1200,300,8000.0,0,99.88095164299011,100.0,100.0,nan,True,False,40000.0,86.2,,512,,4,,
cent_217a439da67a,centralized,T0,mnist_wd_band,mnist,,,,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,200,1000,5000,0.5,123,,,,,,,,,,,,,0,20000,100,0.0,0.001,0.3,90.0,2600,2600,500,400,2200.0,0,92.77999997138977,100.0,100.0,nan,True,False,20000.0,85.6,,512,,4,,
cent_22101a0c75a2,centralized,X,d_alpha_high,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.875,456,,,,,,,,,,,,,0,40000,100,0.0,0.001,1.0,85.0,400,400,300,300,100.0,0,100.0,99.99999403953552,99.99999403953552,nan,True,False,40000.0,131.3,,512,,4,,
cent_22ae6749b310,centralized,X,d_alpha_cliff,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.15,1011,,,,,,,,,,,,,0,150000,200,0.0,0.001,1.0,85.0,inf,inf,inf,200,inf,0,5.8088235557079315,100.0,100.0,nan,False,True,150000.0,174.0,,512,,4,,
cent_231524f63888,centralized,P1,d_gd_probe,optimiser,,,D,,,s5,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.5,123,,,,,,,,,,,,,0,50000,100,0.0,5.0,0.0,85.0,inf,inf,inf,inf,inf,0,0.041666667675599456,40.00000059604645,40.00000059604645,nan,False,True,50000.0,67.6,,512,,4,,
cent_23650b82b225,centralized,T2,aggregation,exp2,,,C,cent_reduced,2,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.2,123,,,,,,,,,,,,,4000,400000,800,0.0,0.001,1.0,85.0,inf,inf,inf,800,inf,0,0.6684028077870607,100.0,100.0,nan,False,True,400000.0,3614.2,,512,,4,,
cent_246beb49a17a,centralized,X,d_alpha_cliff,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.225,42,,,,,,,,,,,,,0,150000,200,0.0,0.001,1.0,85.0,inf,inf,24400,200,inf,0,80.17920851707458,100.0,100.0,nan,False,True,150000.0,192.9,,512,,4,,
cent_24a17a82c231,centralized,S1,mnist_working_point,anchor,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,1000,5000,0.5,123,,,,,,,,,,,,,0,20000,100,0.0,0.001,0.1,90.0,1700,1700,700,300,1400.0,0,92.85999536514282,100.0,100.0,nan,True,False,20000.0,220.9,,512,,4,,
cent_259c0102ef99,centralized,P1,d_gd_probe,optimiser,,,D,,,s5,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.5,42,,,,,,,,,,,,,0,50000,100,0.0,10.0,0.0,85.0,inf,inf,inf,inf,inf,0,0.23611111100763083,89.31944370269775,89.31944370269775,nan,False,True,50000.0,66.9,,512,,4,,
cent_25b0d11c1618,centralized,P1,cd_decay_band,decay,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,456,,,,,,,,,,,,,0,100000,50,0.0,0.001,0.03,85.0,97100,97100,89550,100,97000,0,91.06944799423218,100.0,100.0,nan,True,False,100000.0,2725.9,,512,,4,,
cent_2794532081df,centralized,S1,mnist_working_point,anchor,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,25,2000,5000,0.5,42,,,,,,,,,,,,,0,20000,100,0.0,0.001,0.1,90.0,18300,200,100,100,18200.0,1,91.95999503135681,100.0,100.0,nan,True,False,20000.0,2182.1,,512,,4,,
cent_27ffbe5a0a1f,centralized,P0,capacity,width,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,128,3,quadratic,1.0,0,1000,5000,0.3,123,,,,,,,,,,,,,0,100000,50,0.0,0.001,1.0,85.0,inf,inf,17050,400,inf,0,82.46031999588013,100.0,100.0,nan,False,True,100000.0,124.8,,512,,4,,
cent_2846cac70e38,centralized,X,d_lr_control,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.45,456,,,,,,,,,,,,,0,60000,25,0.0,0.00025,4.0,85.0,3700,3700,2075,1375,2325,0,99.68434572219849,100.0,100.0,nan,True,False,60000.0,109.8,,512,,4,,
cent_284b60d1a171,centralized,S1,mnist_working_point,anchor,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,200,2000,5000,0.5,42,,,,,,,,,,,,,0,20000,100,0.0,0.001,0.1,90.0,1700,1700,500,600,1100.0,0,94.9999988079071,100.0,100.0,nan,True,False,20000.0,222.3,,512,,4,,
cent_29571ca6efcc,centralized,P1,cd_decay_band,decay,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,123,,,,,,,,,,,,,0,100000,50,0.0,0.001,0.03,85.0,inf,inf,inf,100,inf,0,3.3750001341104507,100.0,100.0,nan,False,True,100000.0,2728.3,,512,,4,,
cent_29629a376bfa,centralized,P0,c_alpha_w256,boundary,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.4,456,,,,,,,,,,,,,0,100000,50,0.0,0.001,1.0,85.0,10900,10900,10600,100,10800,0,100.0,100.0,100.0,nan,True,False,100000.0,2175.2,,512,,4,,
cent_2bbf2c15491e,centralized,P0,capacity,width,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,100,3,quadratic,9.0,100,2000,5000,0.5,42,,,,,,,,,,,,,0,20000,25,0.0,0.001,0.1,90.0,2175,2050,250,600,1575,4,91.85999631881714,100.0,100.0,nan,True,False,20000.0,348.9,,512,,4,,
cent_2bc2d519138e,centralized,T0,mnist_wd_band,mnist,,,,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,200,1000,5000,0.5,42,,,,,,,,,,,,,0,20000,100,0.0,0.001,0.3,90.0,3400,3400,600,700,2700.0,0,92.35999584197998,100.0,100.0,nan,True,False,20000.0,92.7,,512,,4,,
cent_2be112078827,centralized,S1,mnist_working_point,anchor,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,25,1000,5000,0.5,123,,,,,,,,,,,,,0,20000,100,0.0,0.001,0.1,90.0,inf,400,200,100,inf,178,87.3799979686737,100.0,100.0,nan,False,True,20000.0,904.9,,512,,4,,
cent_2c9f3cdf9e0d,centralized,X,d_lr_control,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.55,456,,,,,,,,,,,,,0,60000,25,0.0,0.001,1.0,85.0,4275,1300,700,275,4000,39,100.0,100.0,100.0,nan,True,False,60000.0,103.8,,512,,4,,
cent_2dee693761cd,centralized,X,d_alpha_high,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,1.0,789,,,,,,,,,,,,,0,40000,100,0.0,0.001,1.0,85.0,0,inf,inf,300,-300.0,0,nan,100.0,100.0,nan,True,False,40000.0,152.3,,512,,4,,
cent_2e02671e829c,centralized,X,d_alpha_high,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.675,456,,,,,,,,,,,,,0,40000,100,0.0,0.001,1.0,85.0,700,700,400,300,400.0,0,100.0,100.0,100.0,nan,True,False,40000.0,112.4,,512,,4,,
cent_2e323463cfde,centralized,T0,mnist_wd_band,mnist,,,,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,200,1000,5000,0.5,456,,,,,,,,,,,,,0,20000,100,0.0,0.001,0.3,90.0,3000,3000,500,500,2500.0,0,92.1999990940094,100.0,100.0,nan,True,False,20000.0,87.6,,512,,4,,
cent_2e9302be2b81,centralized,X,d_internals,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.575,123,,,,,,,,,,,,,500,40000,25,0.0,0.001,1.0,85.0,1125,1125,625,275,850.0,0,99.98366236686707,100.0,100.0,nan,True,False,40000.0,104.1,,512,,4,,
cent_2f11fc38b029,centralized,X,d_alpha_cliff,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.2,456,,,,,,,,,,,,,0,150000,200,0.0,0.001,1.0,85.0,inf,inf,43000,200,inf,0,66.18055701255798,100.0,100.0,nan,False,True,150000.0,185.0,,512,,4,,
cent_2f62e0ed9b2d,centralized,X,d_wd_ladder,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,456,,,,,,,,,,,,,0,40000,25,0.0,0.001,0.0,85.0,inf,inf,inf,225,inf,0,1.1607143096625805,100.0,100.0,nan,False,True,40000.0,74.9,,512,,4,,
cent_2f8cf4d39025,centralized,X,d_lr_control,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.55,42,,,,,,,,,,,,,0,60000,25,0.0,0.00025,4.0,85.0,2000,2000,1250,1225,775,0,99.87654685974121,99.98737573623657,100.0,nan,True,False,60000.0,109.3,,512,,4,,
cent_2faa39bf22a6,centralized,S1,mnist_working_point,anchor,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,50,4000,5000,0.5,42,,,,,,,,,,,,,0,20000,100,0.0,0.001,0.1,90.0,100,100,100,200,-100.0,0,96.66000008583069,100.0,100.0,nan,True,False,20000.0,1914.7,,512,,4,,
cent_2fcf3210ce90,centralized,X,d_internals,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.525,456,,,,,,,,,,,,,500,40000,25,0.0,0.001,1.0,85.0,5850,1775,800,275,5575.0,162,99.9707579612732,100.0,100.0,nan,True,False,40000.0,99.4,,512,,4,,
cent_31235e2e7e2b,centralized,P0,capacity,width,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,400,3,quadratic,9.0,100,2000,5000,0.5,42,,,,,,,,,,,,,0,20000,25,0.0,0.001,0.1,90.0,625,625,300,100,525,0,94.61999535560608,100.0,100.0,nan,True,False,20000.0,320.6,,512,,4,,
cent_316e24c830b2,centralized,T2,aggregation_alpha2,exp2,,,E,cent_full,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,4000,5000,0.5,456,,,,,,,,,,,,,0,40000,80,0.0,0.001,0.1,90.0,240,240,80,240,0,0,94.65999603271484,100.0,100.0,nan,True,False,40000.0,1700.7,,512,,4,,
cent_32025cfd6db3,centralized,P1,d_gd_probe,optimiser,,,D,,,s5,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.5,123,,,,,,,,,,,,,0,50000,100,0.0,10.0,0.0,85.0,inf,inf,inf,inf,inf,0,0.48611112870275974,91.66666865348816,91.66666865348816,nan,False,True,50000.0,68.3,,512,,4,,
cent_3204ec69a11f,centralized,X,d_alpha_high,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,1.0,123,,,,,,,,,,,,,0,40000,100,0.0,0.001,1.0,85.0,0,inf,inf,300,-300.0,0,nan,100.0,100.0,nan,True,False,40000.0,140.7,,512,,4,,
cent_32c2628ea5ab,centralized,X,d_internals,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.35,1011,,,,,,,,,,,,,500,40000,25,0.0,0.001,1.0,85.0,17600,17600,9750,250,17350.0,0,98.38675260543823,100.0,100.0,nan,True,False,40000.0,81.4,,512,,4,,
cent_32e218b81761,centralized,X,d_internals,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.4,456,,,,,,,,,,,,,500,40000,25,0.0,0.001,1.0,85.0,12575,12575,7275,250,12325.0,0,99.40972328186035,100.0,100.0,nan,True,False,40000.0,82.1,,512,,4,,
cent_32f520aac9ef,centralized,T2,aggregation,exp2,,,E,cent_full,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,42,,,,,,,,,,,,,0,40000,80,0.0,0.001,0.1,90.0,720,720,240,320,400,0,94.65999603271484,100.0,100.0,nan,True,False,40000.0,994.4,,512,,4,,
cent_335475a6cc24,centralized,X,d_internals,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.25,789,,,,,,,,,,,,,500,150000,25,0.0,0.001,1.0,85.0,38300,38300,21075,225,38075.0,0,89.47222232818604,100.0,100.0,nan,True,False,150000.0,251.8,,512,,4,,
cent_33978f2f2357,centralized,S1,central_anchor,anchor,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,42,,,,,,,,,,,,,0,40000,100,0.0,0.001,1.0,85.0,6800,6800,900,300,6500.0,0,99.93056058883667,100.0,100.0,nan,True,False,40000.0,47.0,,512,,4,,
cent_33b1fc938dcd,centralized,X,wd_zero,control,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,42,,,,,,,,,,,,,0,40000,80,0.0,0.001,0.0,90.0,inf,inf,880,400,inf,0,80.95999956130981,99.9500036239624,100.0,nan,False,True,40000.0,924.3,,512,,4,,
cent_33d847bb15b1,centralized,P0,capacity,width,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,400,3,quadratic,9.0,100,2000,5000,0.5,456,,,,,,,,,,,,,0,20000,25,0.0,0.001,0.1,90.0,575,575,275,100,475,0,93.53999495506287,100.0,100.0,nan,True,False,20000.0,294.1,,512,,4,,
cent_341c8b95d026,centralized,T2,aggregation,exp2,,,C,cent_reduced,50,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.008,456,,,,,,,,,,,,,4000,400000,800,0.0,0.001,1.0,85.0,inf,inf,inf,800,inf,0,0.6020301021635532,99.99999403953552,99.99999403953552,nan,False,True,400000.0,1969.9,,512,,4,,
cent_342a40d91d61,centralized,X,d_wd_ladder,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.45,42,,,,,,,,,,,,,0,40000,25,0.0,0.001,0.0,85.0,inf,inf,inf,250,inf,0,10.353536158800125,100.0,100.0,nan,False,True,40000.0,90.1,,512,,4,,
cent_344f8c66cd42,centralized,S1,central_anchor,anchor,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.2,42,,,,,,,,,,,,,0,40000,100,0.0,0.001,1.0,85.0,inf,inf,inf,200,inf,0,38.32465410232544,100.0,100.0,nan,False,True,40000.0,48.0,,512,,4,,
cent_34873aeba122,centralized,T2,aggregation,exp2,,,E,cent_reduced,5,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,400,5000,0.5,456,,,,,,,,,,,,,800,80000,160,0.0,0.001,0.1,90.0,inf,inf,2240,320,inf,0,87.91999816894531,100.0,100.0,nan,False,True,80000.0,551.8,,512,,4,,
cent_34a66b700c6f,centralized,X,d_alpha_high,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.625,789,,,,,,,,,,,,,0,40000,100,0.0,0.001,1.0,85.0,900,900,500,300,600.0,0,99.98148083686829,100.0,100.0,nan,True,False,40000.0,106.0,,512,,4,,
cent_34f23c576bbf,centralized,S1,mnist_working_point,anchor,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,25,4000,5000,0.5,123,,,,,,,,,,,,,0,20000,100,0.0,0.001,0.1,90.0,100,100,100,100,0.0,0,93.59999895095825,99.9250054359436,100.0,nan,True,False,20000.0,4200.0,,512,,4,,
cent_3521b902247b,centralized,S1b,c_capacity,gate_a,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,42,,,,,,,,,,,,,0,100000,200,0.0,0.001,1.0,85.0,24000,24000,23000,200,23800.0,0,100.0,100.0,100.0,nan,True,False,100000.0,3372.5,,512,,8,,
cent_3586a21acce0,centralized,X,d_lr_control,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.45,123,,,,,,,,,,,,,0,60000,25,0.0,0.004,0.25,85.0,16725,16725,13900,100,16625,0,99.45707321166992,100.0,100.0,nan,True,False,60000.0,103.7,,512,,4,,
cent_35b7cf50185f,centralized,S1b,c_capacity,gate_a,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,123,,,,,,,,,,,,,0,100000,200,0.0,0.001,1.0,85.0,55000,11600,11200,200,54800.0,1,100.0,100.0,100.0,nan,True,False,100000.0,3355.4,,512,,8,,
cent_36010acbb27b,centralized,P1,cd_decay_band,decay,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,,,,,,,,,,,,,0,100000,50,0.0,0.001,0.3,85.0,inf,inf,36250,250,inf,0,76.0019838809967,100.0,100.0,nan,False,True,100000.0,113.6,,512,,4,,
cent_3645e061a544,centralized,X,d_wd_ladder,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.55,123,,,,,,,,,,,,,0,40000,25,0.0,0.001,0.3,85.0,15250,15250,1400,250,15000,0,99.95371103286743,100.0,100.0,nan,True,False,40000.0,73.7,,512,,4,,
cent_36c4885de785,centralized,X,d_lr_control,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.45,123,,,,,,,,,,,,,0,60000,25,0.0,0.00025,4.0,85.0,3475,3475,2025,1375,2100,0,99.6338427066803,100.0,100.0,nan,True,False,60000.0,102.9,,512,,4,,
cent_36dc5b4bcca5,centralized,P0,capacity,width,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,456,,,,,,,,,,,,,0,20000,25,0.0,0.001,0.1,90.0,725,725,225,275,450,0,94.57999467849731,100.0,100.0,nan,True,False,20000.0,326.6,,512,,4,,
cent_371887b8e902,centralized,P0,c_alpha_w256,boundary,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.4,42,,,,,,,,,,,,,0,100000,50,0.0,0.001,1.0,85.0,88550,37450,35750,100,88450,2,100.0,100.0,100.0,nan,True,False,100000.0,2052.9,,512,,4,,
cent_378eff6b46ff,centralized,X,d_alpha_high,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.9,456,,,,,,,,,,,,,0,40000,100,0.0,0.001,1.0,85.0,300,300,300,300,0.0,0,100.0,100.0,100.0,nan,True,False,40000.0,135.7,,512,,4,,
cent_37cc911f7d63,centralized,X,d_internals,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.375,1011,,,,,,,,,,,,,500,40000,25,0.0,0.001,1.0,85.0,14800,14800,8600,250,14550.0,0,98.61111044883728,100.0,100.0,nan,True,False,40000.0,87.1,,512,,4,,
cent_381ad65d8296,centralized,X,d_alpha_high,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.9,42,,,,,,,,,,,,,0,40000,100,0.0,0.001,1.0,85.0,300,300,300,300,0.0,0,100.0,100.0,100.0,nan,True,False,40000.0,140.2,,512,,4,,
cent_3886071021f7,centralized,T2,aggregation,exp2,,,E,cent_reduced,2,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,1000,5000,0.5,42,,,,,,,,,,,,,800,80000,160,0.0,0.001,0.1,90.0,1760,1760,800,320,1440,0,92.53999590873718,100.0,100.0,nan,True,False,80000.0,1332.1,,512,,4,,
cent_38ba728f33cf,centralized,S1b,c_alpha,gate_a,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,128,3,quadratic,1.0,0,1000,5000,0.6,456,,,,,,,,,,,,,0,100000,200,0.0,0.001,1.0,85.0,20200,20200,19200,200,20000.0,0,100.0,100.0,100.0,nan,True,False,100000.0,2478.4,,512,,4,,
cent_39011f4b411e,centralized,S1,central_anchor,anchor,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,456,,,,,,,,,,,,,0,40000,100,0.0,0.001,1.0,85.0,21300,21300,14400,300,21000.0,0,93.80952715873718,100.0,100.0,nan,True,False,40000.0,62.6,,512,,4,,
cent_3a1921077661,centralized,X,d_alpha_high,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.9,123,,,,,,,,,,,,,0,40000,100,0.0,0.001,1.0,85.0,300,300,300,300,0.0,0,100.0,100.0,100.0,nan,True,False,40000.0,140.2,,512,,4,,
cent_3b8c777814a5,centralized,X,d_internals,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.475,456,,,,,,,,,,,,,500,40000,25,0.0,0.001,1.0,85.0,8325,8275,1175,275,8050.0,1,99.92063641548157,100.0,100.0,nan,True,False,40000.0,250.2,,512,,4,,
cent_3e9aab0d736e,centralized,S1,central_anchor,anchor,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,200,1000,5000,0.5,789,,,,,,,,,,,,,0,20000,100,0.0,0.001,0.1,90.0,3600,3600,1300,400,3200.0,0,92.28000044822693,100.0,100.0,nan,True,False,20000.0,119.2,,512,,4,,
cent_3f1909ec205c,centralized,S1,central_anchor,anchor,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,200,500,5000,0.5,42,,,,,,,,,,,,,0,20000,100,0.0,0.001,0.1,90.0,inf,inf,2800,500,inf,0,88.47999572753906,100.0,100.0,nan,False,True,20000.0,74.4,,512,,4,,
cent_3f4d0f31c0ff,centralized,S1,mnist_working_point,anchor,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,4000,5000,0.5,456,,,,,,,,,,,,,0,20000,100,0.0,0.001,0.1,90.0,200,200,100,300,-100.0,0,94.35999989509583,100.0,100.0,nan,True,False,20000.0,867.7,,512,,4,,
cent_40056e675fd0,centralized,T2,aggregation,exp2,,,E,cent_reduced,2,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,1000,5000,0.5,123,,,,,,,,,,,,,800,80000,160,0.0,0.001,0.1,90.0,1760,1760,800,320,1440,0,92.69999861717224,100.0,100.0,nan,True,False,80000.0,1315.0,,512,,4,,
cent_40296d215610,centralized,X,d_alpha_high,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.575,42,,,,,,,,,,,,,0,40000,100,0.0,0.001,1.0,85.0,1100,1100,700,300,800.0,0,100.0,100.0,100.0,nan,True,False,40000.0,100.9,,512,,4,,
cent_4063a0778276,centralized,P1,cd_decay_band,decay,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,456,,,,,,,,,,,,,0,100000,50,0.0,0.001,0.01,85.0,inf,inf,inf,100,inf,0,2.083333395421505,100.0,100.0,nan,False,True,100000.0,2624.5,,512,,4,,
cent_40780dc7fb37,centralized,X,d_internals,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.275,456,,,,,,,,,,,,,500,150000,25,0.0,0.001,1.0,85.0,23600,23600,17150,225,23375.0,0,93.62069368362427,100.0,100.0,nan,True,False,150000.0,282.0,,512,,4,,
cent_4091bab2c95e,centralized,X,d_alpha_fine,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.425,789,,,,,,,,,,,,,0,40000,100,0.0,0.001,1.0,85.0,11300,11300,5000,300,11000.0,0,99.83091354370117,100.0,100.0,nan,True,False,40000.0,82.3,,512,,4,,
cent_40c663e81a74,centralized,S1,central_anchor,anchor,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,128,3,quadratic,1.0,0,1000,5000,0.5,123,,,,,,,,,,,,,0,40000,100,0.0,0.001,1.0,85.0,9700,9700,9400,200,9500.0,0,100.0,100.0,100.0,nan,True,False,40000.0,989.5,,512,,4,,
cent_40d3d2ae064b,centralized,T2,aggregation,exp2,,,D,cent_full,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,123,,,,,,,,,,,,,0,250000,500,0.0,0.001,1.0,85.0,21500,21500,15000,500,21000,0,96.94444537162781,100.0,100.0,nan,True,False,250000.0,284.4,,512,,4,,
cent_41dda392e3a2,centralized,X,d_internals,tangent,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.425,456,,,,,,,,,,,,,500,40000,25,0.0,0.001,1.0,85.0,11375,11375,5725,275,11100.0,0,99.51690435409546,100.0,100.0,nan,True,False,40000.0,92.1,,512,,4,,
cent_420c6d6d31a1,centralized,T2,aggregation,exp2,,,C,cent_reduced,20,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.02,456,,,,,,,,,,,,,4000,400000,800,0.0,0.001,1.0,85.0,inf,inf,inf,800,inf,0,0.538548780605197,100.0,100.0,nan,False,True,400000.0,1670.7,,512,,4,,
