id,setup,mode,group,arm,dataset,model,optimizer,loss,alpha,n_train,hidden_width,weight_decay,lr,seed,num_clients,local_epochs,fraction_train,partition,dirichlet_alpha,strategy,server_lr,proximal_mu,num_rounds,epochs,grok_threshold,t_memo,t_first_cross,t_grok,grokked,peak_train_acc,final_acc,steps_run,axis,path,step_a,step_b,barrier_train_loss,barrier_rel,min_test_acc_path,min_test_acc_lambda,test_acc_mid,test_acc_start,test_acc_end,train_loss_start,train_loss_end
fede_454a949e6f1e,E,federated,aggregation_alpha2,fl,mnist,mlp,adamw,mse,0.5,4000,200,0.1,0.001,123,10,5,1.0,iid,0.5,fedavg,1.0,0.0,8000,10000,90.0,4200.0,inf,inf,False,99.9000072479248,79.83999848365784,25731.5,K,init_to_end,0.0,25731.5,0.0,0.0,9.179999351501465,0.0,16.1200008392334,9.179999351501465,79.83999633789062,591.37548828125,0.014657580293715
fede_4572edcdc25a,C,federated,participation_setups,,s5,transformer,adamw,ce,0.5,1000,256,1.0,0.001,123,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,85.0,1700.0,1800.0,1800.0,True,100.0,100.0,200000.0,f,init_to_end,0.0,200000.0,2.2229059064917465,0.926821111338053,0.7777777910232544,0.30000000000000004,2.9861111640930176,1.0,100.0,4.7968363761901855,2.796544094962883e-06
fede_4572edcdc25a,C,federated,participation_setups,,s5,transformer,adamw,ce,0.5,1000,256,1.0,0.001,123,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,85.0,1700.0,1800.0,1800.0,True,100.0,100.0,200000.0,f,fed_to_twin,100000.0,100000.0,4.5339635807438015,4304949.526187466,4.736111164093018,0.5,4.736111164093018,100.0,100.0,1.690620251793007e-06,4.157754460720753e-07
fede_463787b9822a,E,federated,partitions,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,456,10,5,1.0,label_block,0.5,fedavg,1.0,0.0,8000,10000,90.0,inf,inf,inf,False,97.90000319480896,73.46000075340271,40000.0,partition,init_to_end,0.0,40000.0,0.0,0.0,9.899999618530273,0.0,10.819999694824219,9.899999618530273,73.45999908447266,770.26806640625,0.0414000004529953
fede_463787b9822a,E,federated,partitions,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,456,10,5,1.0,label_block,0.5,fedavg,1.0,0.0,8000,10000,90.0,inf,inf,inf,False,97.90000319480896,73.46000075340271,40000.0,partition,fed_to_twin,40000.0,40000.0,0.06816804574683033,3.293073787828611,31.799999237060547,0.5,31.799999237060547,73.45999908447266,94.36000061035156,0.0414000004529953,8.609542305748619e-07
fede_471698ce3429,C,federated,setup_k_ladder,,s5,transformer,adamw,ce,0.5,1000,256,1.0,0.001,456,10,5,1.0,iid,0.5,fedavg,1.0,0.0,40000,10000,85.0,3100.0,5000.0,5000.0,True,100.0,100.0,200000.0,K,init_to_end,0.0,200000.0,2.5250725376177345,1.0529496486966876,0.6666666865348816,0.0,2.6666667461395264,0.6666666865348816,100.0,4.796187400817871,1.1742829428840196e-06
fede_471698ce3429,C,federated,setup_k_ladder,,s5,transformer,adamw,ce,0.5,1000,256,1.0,0.001,456,10,5,1.0,iid,0.5,fedavg,1.0,0.0,40000,10000,85.0,3100.0,5000.0,5000.0,True,100.0,100.0,200000.0,K,fed_to_twin,100000.0,100000.0,4.4624636024949496,1096982.089969325,9.486111640930176,0.5,9.486111640930176,100.0,100.0,1.936937906066305e-06,6.198953542480012e-06
fede_48b0f82f631c,C,federated,partitions,,s5,transformer,adamw,ce,0.4,1000,256,1.0,0.001,42,50,5,1.0,operand,0.5,fedavg,1.0,0.0,40000,10000,85.0,inf,inf,inf,False,14.982639253139496,0.21990740206092596,200000.0,partition,init_to_end,0.0,200000.0,1.235711860656738,0.2897261648304732,0.21990740299224854,1.0,0.868055522441864,0.9259259104728699,0.21990740299224854,4.797294616699219,3.7329108715057373
fede_48b0f82f631c,C,federated,partitions,,s5,transformer,adamw,ce,0.4,1000,256,1.0,0.001,42,50,5,1.0,operand,0.5,fedavg,1.0,0.0,40000,10000,85.0,inf,inf,inf,False,14.982639253139496,0.21990740206092596,200000.0,partition,fed_to_twin,100000.0,100000.0,2.8146581037390206,1.470575289246257,0.21990740299224854,0.0,1.388888955116272,0.21990740299224854,100.0,3.827960252761841,8.46712828206364e-06
fede_49262c57539d,C,federated,aggregation,fl,s5,transformer,adamw,ce,0.4,1000,256,1.0,0.001,123,5,5,1.0,iid,0.5,fedavg,1.0,0.0,40000,10000,85.0,1200.0,7600.0,7600.0,True,100.0,100.0,200000.0,K,init_to_end,0.0,200000.0,2.168860810212793,0.9039543612277898,0.8333332538604736,0.2,3.055555582046509,1.064814805984497,100.0,4.798606872558594,1.123795634327962e-08
fede_49262c57539d,C,federated,aggregation,fl,s5,transformer,adamw,ce,0.4,1000,256,1.0,0.001,123,5,5,1.0,iid,0.5,fedavg,1.0,0.0,40000,10000,85.0,1200.0,7600.0,7600.0,True,100.0,100.0,200000.0,K,fed_to_twin,100000.0,100000.0,4.464738022865276,1211932.3522185206,7.905092239379883,0.5,7.905092239379883,100.0,100.0,2.8964286684640683e-06,4.471537067729514e-06
fede_496eed40bbeb,E,federated,local_epochs,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,42,10,25,1.0,iid,0.5,fedavg,1.0,0.0,800,10000,90.0,1200.0,4800.0,4800.0,True,100.0,94.29999589920044,20000.0,E,memo_to_end,2000.0,20000.0,0.012922327367414256,2.780164691531791,72.57999420166016,0.0,90.5,72.57999420166016,94.29999542236328,0.00914413295686245,0.00015195472224149853
fede_496eed40bbeb,E,federated,local_epochs,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,42,10,25,1.0,iid,0.5,fedavg,1.0,0.0,800,10000,90.0,1200.0,4800.0,4800.0,True,100.0,94.29999589920044,20000.0,E,init_to_end,0.0,20000.0,0.0,0.0,10.119999885559082,0.0,39.37999725341797,10.119999885559082,94.29999542236328,838.573974609375,0.00015195472224149853
fede_496eed40bbeb,E,federated,local_epochs,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,42,10,25,1.0,iid,0.5,fedavg,1.0,0.0,800,10000,90.0,1200.0,4800.0,4800.0,True,100.0,94.29999589920044,20000.0,E,fed_to_twin,20000.0,20000.0,0.03730381305692276,489.14124471675285,89.5,0.4,90.0,94.29999542236328,94.87999725341797,0.00015195472224149853,5.730535690418037e-07
fede_49c557269800,E,federated,partitions,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,456,10,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,8000,10000,90.0,900.0,4100.0,inf,False,100.0,86.9599997997284,40000.0,partition,init_to_end,0.0,40000.0,0.0,0.0,9.339999198913574,0.2,18.259998321533203,9.899999618530273,86.95999908447266,770.26806640625,0.0002477844536770135
fede_49c557269800,E,federated,partitions,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,456,10,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,8000,10000,90.0,900.0,4100.0,inf,False,100.0,86.9599997997284,40000.0,partition,fed_to_twin,40000.0,40000.0,0.0672427541698255,540.8726807841708,48.63999938964844,0.5,48.63999938964844,86.95999908447266,94.36000061035156,0.0002477844536770135,8.609542305748619e-07
fede_5121cb98d792,C,federated,aggregation,fl,s5,transformer,adamw,ce,0.4,1000,256,1.0,0.001,42,2,5,1.0,iid,0.5,fedavg,1.0,0.0,40000,10000,85.0,500.0,15400.0,15400.0,True,100.0,100.0,200000.0,K,init_to_end,0.0,200000.0,2.1375122359349916,0.891128118794023,0.8912037014961243,0.2,1.3425925970077515,0.9259259104728699,100.0,4.797294616699219,2.2830376110505313e-05
fede_5121cb98d792,C,federated,aggregation,fl,s5,transformer,adamw,ce,0.4,1000,256,1.0,0.001,42,2,5,1.0,iid,0.5,fedavg,1.0,0.0,40000,10000,85.0,500.0,15400.0,15400.0,True,100.0,100.0,200000.0,K,fed_to_twin,100000.0,100000.0,4.346448715467886,389812.4559328569,8.553240776062012,0.5,8.553240776062012,100.0,100.0,1.3833076081937179e-05,8.46712828206364e-06
fede_536327ffa0d6,E,federated,aggregation,fl,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,10,5,1.0,iid,0.5,fedavg,1.0,0.0,8000,10000,90.0,600.0,5100.0,inf,False,100.0,79.79999780654907,40000.0,K,init_to_end,0.0,40000.0,0.0,0.0,9.4399995803833,0.0,31.799999237060547,9.4399995803833,79.79999542236328,599.0208129882812,0.00020418323401827365
fede_536327ffa0d6,E,federated,aggregation,fl,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,10,5,1.0,iid,0.5,fedavg,1.0,0.0,8000,10000,90.0,600.0,5100.0,inf,False,100.0,79.79999780654907,40000.0,K,fed_to_twin,40000.0,40000.0,0.038563744468547156,371.45213180066816,78.75999450683594,0.4,79.7199935913086,79.79999542236328,93.0999984741211,0.00020418323401827365,3.45452690453385e-06
fede_53b73d192511,E,federated,aggregation,fl,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,456,5,5,1.0,iid,0.5,fedavg,1.0,0.0,8000,10000,90.0,400.0,2700.0,inf,False,100.0,75.90000033378601,40000.0,K,init_to_end,0.0,40000.0,0.0,0.0,9.399999618530273,0.2,19.520000457763672,9.899999618530273,75.9000015258789,770.26806640625,0.0004477816401049495
fede_53b73d192511,E,federated,aggregation,fl,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,456,5,5,1.0,iid,0.5,fedavg,1.0,0.0,8000,10000,90.0,400.0,2700.0,inf,False,100.0,75.90000033378601,40000.0,K,fed_to_twin,40000.0,40000.0,0.05682922978067495,253.3385393994683,62.47999572753906,0.5,62.47999572753906,75.9000015258789,94.36000061035156,0.0004477816401049495,8.609542305748619e-07
fede_5417b8e1d282,C,federated,partitions,,s5,transformer,adamw,ce,0.4,1000,256,1.0,0.001,42,50,5,1.0,target,0.5,fedavg,1.0,0.0,40000,10000,85.0,inf,inf,inf,False,1.64930559694767,0.7175925653427839,200000.0,partition,init_to_end,0.0,200000.0,0.0,0.0,0.7175925374031067,1.0,0.8101851940155029,0.9259259104728699,0.7175925374031067,4.797294616699219,5.361728191375732
fede_5417b8e1d282,C,federated,partitions,,s5,transformer,adamw,ce,0.4,1000,256,1.0,0.001,42,50,5,1.0,target,0.5,fedavg,1.0,0.0,40000,10000,85.0,inf,inf,inf,False,1.64930559694767,0.7175925653427839,200000.0,partition,fed_to_twin,100000.0,100000.0,1.870054791396615,0.6884567802654022,0.7523148059844971,0.0,8.75,0.7523148059844971,100.0,5.432590484619141,8.46712828206364e-06
fede_55a70a848739,E,federated,aggregation_alpha2,fl,mnist,mlp,adamw,mse,0.5,4000,200,0.1,0.001,42,10,5,1.0,iid,0.5,fedavg,1.0,0.0,8000,10000,90.0,inf,697.0,inf,False,98.0750024318695,76.03999972343445,12701.5,K,init_to_end,0.0,12701.5,0.0,0.0,10.480000495910645,0.0,22.19999885559082,10.480000495910645,76.04000091552734,847.71337890625,0.020249292254447937
fede_58a41813a849,C,federated,aggregation,fl,s5,transformer,adamw,ce,0.4,1000,256,1.0,0.001,123,2,5,1.0,iid,0.5,fedavg,1.0,0.0,40000,10000,85.0,500.0,8100.0,8100.0,True,100.0,100.0,200000.0,K,init_to_end,0.0,200000.0,2.1023730208493987,0.8762430376263073,0.8217592835426331,0.2,3.3912036418914795,1.064814805984497,100.0,4.798606872558594,2.0463909322643303e-07
fede_58a41813a849,C,federated,aggregation,fl,s5,transformer,adamw,ce,0.4,1000,256,1.0,0.001,123,2,5,1.0,iid,0.5,fedavg,1.0,0.0,40000,10000,85.0,500.0,8100.0,8100.0,True,100.0,100.0,200000.0,K,fed_to_twin,100000.0,100000.0,4.452652074644959,1610993.3800357783,10.543981552124023,0.5,10.543981552124023,100.0,100.0,1.0562970373939606e-06,4.471537067729514e-06
fede_58f80a456b20,E,federated,dirichlet_setups,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,42,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,8000,10000,90.0,800.0,4100.0,39800.0,True,100.0,90.35999774932861,40000.0,dirichlet,init_to_end,0.0,40000.0,0.0,0.0,10.119999885559082,0.0,12.4399995803833,10.119999885559082,90.36000061035156,838.573974609375,0.004424910061061382
fede_58f80a456b20,E,federated,dirichlet_setups,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,42,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,8000,10000,90.0,800.0,4100.0,39800.0,True,100.0,90.35999774932861,40000.0,dirichlet,fed_to_twin,40000.0,40000.0,0.0771710679480293,34.82389114728685,51.959999084472656,0.5,51.959999084472656,90.36000061035156,95.13999938964844,0.004424910061061382,7.166045634221518e-06
fede_598b126959c7,D,federated,partitions,,s5,groknet,adamw,ce,0.3,1000,256,1.0,0.001,123,10,5,1.0,operand,0.5,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,98.00925850868225,11.031746119260788,250000.0,partition,init_to_end,0.0,250000.0,0.9043737649917603,0.2588916003182825,0.8730159401893616,0.0,9.424602508544922,0.8730159401893616,11.031745910644531,4.787496566772461,2.1990087032318115
fede_598b126959c7,D,federated,partitions,,s5,groknet,adamw,ce,0.3,1000,256,1.0,0.001,123,10,5,1.0,operand,0.5,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,98.00925850868225,11.031746119260788,250000.0,partition,fed_to_twin,250000.0,250000.0,1.851345358729259,1.6837950350672362,9.166666984558105,0.2,50.9226188659668,11.031745910644531,97.62896728515625,2.1990087032318115,6.402731287380448e-06
fede_5b6536066629,E,federated,dirichlet_setups,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,8000,10000,90.0,1100.0,4900.0,39200.0,True,100.0,90.43999910354614,40000.0,dirichlet,init_to_end,0.0,40000.0,0.0,0.0,9.4399995803833,0.0,10.879999160766602,9.4399995803833,90.44000244140625,599.0208129882812,0.007409439887851477
fede_5b6536066629,E,federated,dirichlet_setups,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,8000,10000,90.0,1100.0,4900.0,39200.0,True,100.0,90.43999910354614,40000.0,dirichlet,fed_to_twin,40000.0,40000.0,0.07904868630225792,21.327347154683505,36.040000915527344,0.5,36.040000915527344,90.44000244140625,93.0999984741211,0.007409439887851477,3.45452690453385e-06
fede_5dd758bf4229,E,federated,aggregation_alpha2,fl,mnist,mlp,adamw,mse,0.5,4000,200,0.1,0.001,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,8000,10000,90.0,800.0,1600.0,inf,False,100.0,89.03999924659729,40000.0,K,init_to_end,0.0,40000.0,0.0,0.0,9.299999237060547,0.1,16.15999984741211,9.559999465942383,89.04000091552734,769.6767578125,8.164825703715906e-05
fede_5eb9fab427dd,D,federated,aggregation,fl,s5,groknet,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,iid,0.5,fedavg,1.0,0.0,50000,10000,85.0,4000.0,121500.0,248800.0,True,100.0,85.44642925262451,250000.0,K,init_to_end,0.0,250000.0,1.067270909820218,0.4457318509011727,0.7440476417541504,0.0,82.35118865966797,0.7440476417541504,85.44642639160156,4.787502765655518,0.001344644115306437
fede_5eb9fab427dd,D,federated,aggregation,fl,s5,groknet,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,iid,0.5,fedavg,1.0,0.0,50000,10000,85.0,4000.0,121500.0,248800.0,True,100.0,85.44642925262451,250000.0,K,fed_to_twin,250000.0,250000.0,1.5080017223774576,2232.3509062353405,49.355159759521484,0.4,50.595237731933594,85.44642639160156,97.55952453613281,0.001344644115306437,6.399502581189154e-06
fede_5ec62e00120f,D,federated,aggregation,fl,s5,groknet,adamw,ce,0.3,1000,256,1.0,0.001,456,20,5,1.0,iid,0.5,fedavg,1.0,0.0,50000,10000,85.0,14800.0,73000.0,73000.0,True,100.0,92.16269850730896,250000.0,K,memo_to_end,25000.0,250000.0,1.012140429019928,2.052531584559373,37.123016357421875,0.0,78.1547622680664,37.123016357421875,92.1626968383789,0.8076854348182678,0.17855072021484375
fede_5ec62e00120f,D,federated,aggregation,fl,s5,groknet,adamw,ce,0.3,1000,256,1.0,0.001,456,20,5,1.0,iid,0.5,fedavg,1.0,0.0,50000,10000,85.0,14800.0,73000.0,73000.0,True,100.0,92.16269850730896,250000.0,K,init_to_end,0.0,250000.0,1.3822691440582275,0.5566857856690539,0.7440476417541504,0.0,89.375,0.7440476417541504,92.1626968383789,4.787515163421631,0.17855072021484375
fede_5ec62e00120f,D,federated,aggregation,fl,s5,groknet,adamw,ce,0.3,1000,256,1.0,0.001,456,20,5,1.0,iid,0.5,fedavg,1.0,0.0,50000,10000,85.0,14800.0,73000.0,73000.0,True,100.0,92.16269850730896,250000.0,K,fed_to_twin,250000.0,250000.0,2.193134414629094,24.565056153490236,52.83729934692383,0.4,57.90674591064453,92.1626968383789,95.29762268066406,0.17855072021484375,6.5280100898235105e-06
fede_606543df2532,E,federated,participation_setups,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,456,20,5,0.5,iid,0.5,fedavg,1.0,0.0,16000,10000,90.0,700.0,5700.0,inf,False,100.0,89.05999660491943,40000.0,f,init_to_end,0.0,40000.0,0.0,0.0,9.899999618530273,0.0,19.68000030517578,9.899999618530273,89.05999755859375,770.26806640625,0.0001833018905017525
fede_606543df2532,E,federated,participation_setups,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,456,20,5,0.5,iid,0.5,fedavg,1.0,0.0,16000,10000,90.0,700.0,5700.0,inf,False,100.0,89.05999660491943,40000.0,f,fed_to_twin,40000.0,40000.0,0.05442172319217775,591.0174038772842,74.25999450683594,0.5,74.25999450683594,89.05999755859375,94.36000061035156,0.0001833018905017525,8.609542305748619e-07
fede_611541782d8c,E,federated,participation_setups,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,42,20,5,0.5,iid,0.5,fedavg,1.0,0.0,16000,10000,90.0,600.0,5700.0,5700.0,True,100.0,93.4399962425232,40000.0,f,init_to_end,0.0,40000.0,0.0,0.0,10.119999885559082,0.0,27.81999969482422,10.119999885559082,93.43999481201172,838.573974609375,6.751004548277706e-05
fede_611541782d8c,E,federated,participation_setups,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,42,20,5,0.5,iid,0.5,fedavg,1.0,0.0,16000,10000,90.0,600.0,5700.0,5700.0,True,100.0,93.4399962425232,40000.0,f,fed_to_twin,40000.0,40000.0,0.053480726274528934,1432.33866354194,87.5,0.6000000000000001,87.73999786376953,93.43999481201172,95.13999938964844,6.751004548277706e-05,7.166045634221518e-06
fede_61d5a8524eb9,E,federated,aggregation,fl,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,8000,10000,90.0,200.0,1200.0,inf,False,100.0,82.97999501228333,40000.0,K,init_to_end,0.0,40000.0,0.0,0.0,9.899999618530273,0.0,15.019999504089355,9.899999618530273,82.97999572753906,770.26806640625,0.00019315554527565837
fede_61d5a8524eb9,E,federated,aggregation,fl,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,8000,10000,90.0,200.0,1200.0,inf,False,100.0,82.97999501228333,40000.0,K,fed_to_twin,40000.0,40000.0,0.052661048420674206,542.8512374431572,68.54000091552734,0.4,72.57999420166016,82.97999572753906,94.36000061035156,0.00019315554527565837,8.609542305748619e-07
fede_62ab3200bd87,C,federated,aggregation,fl,s5,transformer,adamw,ce,0.4,1000,256,1.0,0.001,456,5,5,1.0,iid,0.5,fedavg,1.0,0.0,40000,10000,85.0,1200.0,8100.0,8100.0,True,100.0,100.0,200000.0,K,init_to_end,0.0,200000.0,2.1563715922646227,0.899281069578366,0.7754629254341125,0.0,3.14814829826355,0.7754629254341125,100.0,4.795767784118652,2.4214383831377972e-09
fede_62ab3200bd87,C,federated,aggregation,fl,s5,transformer,adamw,ce,0.4,1000,256,1.0,0.001,456,5,5,1.0,iid,0.5,fedavg,1.0,0.0,40000,10000,85.0,1200.0,8100.0,8100.0,True,100.0,100.0,200000.0,K,fed_to_twin,100000.0,100000.0,4.459566151131185,228513.764318214,8.321759223937988,0.5,8.321759223937988,100.0,100.0,2.4799644961603917e-05,1.4231405657483265e-05
fede_63b658fc98ca,D,federated,setup_k_ladder,,s5,groknet,adamw,ce,0.3,1000,256,1.0,0.001,456,5,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,85.0,1400.0,25500.0,25500.0,True,100.0,94.47420835494995,100000.0,K,init_to_end,0.0,100000.0,0.9237833854358541,0.38591210807742826,0.7440476417541504,0.0,93.0059585571289,0.7440476417541504,94.47420501708984,4.787515163421631,1.7365879102726467e-05
fede_63b658fc98ca,D,federated,setup_k_ladder,,s5,groknet,adamw,ce,0.3,1000,256,1.0,0.001,456,5,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,85.0,1400.0,25500.0,25500.0,True,100.0,94.47420835494995,100000.0,K,fed_to_twin,100000.0,100000.0,1.1988958821038977,100157.80917634598,54.83134841918945,0.5,54.83134841918945,94.47420501708984,94.68254089355469,1.7365879102726467e-05,6.574258804903366e-06
fede_6586255c6df0,D,federated,dirichlet_setups,,s5,groknet,adamw,ce,0.3,1000,256,1.0,0.001,456,10,5,1.0,dirichlet,1.0,fedavg,1.0,0.0,50000,10000,85.0,8500.0,inf,inf,False,100.0,74.92063641548157,250000.0,dirichlet,init_to_end,0.0,250000.0,1.302959457039833,0.5391264235894986,0.7440476417541504,0.0,71.6170654296875,0.7440476417541504,74.92063903808594,4.787515163421631,0.046080075204372406
fede_6586255c6df0,D,federated,dirichlet_setups,,s5,groknet,adamw,ce,0.3,1000,256,1.0,0.001,456,10,5,1.0,dirichlet,1.0,fedavg,1.0,0.0,50000,10000,85.0,8500.0,inf,inf,False,100.0,74.92063641548157,250000.0,dirichlet,fed_to_twin,250000.0,250000.0,2.012334761993043,87.32840442280897,41.08135223388672,0.4,46.92460250854492,74.92063903808594,95.29762268066406,0.046080075204372406,6.5280100898235105e-06
fede_673c77548d8b,D,federated,dirichlet_setups,,s5,groknet,adamw,ce,0.3,1000,256,1.0,0.001,123,10,5,1.0,dirichlet,1.0,fedavg,1.0,0.0,50000,10000,85.0,11500.0,inf,inf,False,100.0,75.90277791023254,250000.0,dirichlet,init_to_end,0.0,250000.0,1.3042056962847708,0.538941441130282,0.8730159401893616,0.0,72.58928680419922,0.8730159401893616,75.90277862548828,4.787496566772461,0.052382487803697586
fede_673c77548d8b,D,federated,dirichlet_setups,,s5,groknet,adamw,ce,0.3,1000,256,1.0,0.001,123,10,5,1.0,dirichlet,1.0,fedavg,1.0,0.0,50000,10000,85.0,11500.0,inf,inf,False,100.0,75.90277791023254,250000.0,dirichlet,fed_to_twin,250000.0,250000.0,2.0095082309542702,76.71505200562831,41.65674591064453,0.4,48.92856979370117,75.90277862548828,97.62896728515625,0.052382487803697586,6.402731287380448e-06
fede_6755f6a70ddb,D,federated,local_epochs,,s5,groknet,adamw,ce,0.3,1000,256,1.0,0.001,456,10,50,1.0,iid,0.5,fedavg,1.0,0.0,5000,10000,85.0,2600.0,inf,inf,False,100.0,81.72619342803955,250000.0,E,init_to_end,0.0,250000.0,1.330777642130852,0.5481055714389166,0.7440476417541504,0.0,77.71826171875,0.7440476417541504,81.7261962890625,4.787515163421631,0.06840205937623978
fede_6755f6a70ddb,D,federated,local_epochs,,s5,groknet,adamw,ce,0.3,1000,256,1.0,0.001,456,10,50,1.0,iid,0.5,fedavg,1.0,0.0,5000,10000,85.0,2600.0,inf,inf,False,100.0,81.72619342803955,250000.0,E,fed_to_twin,250000.0,250000.0,2.028871209398858,59.316272617677136,46.636905670166016,0.4,53.17460250854492,81.7261962890625,95.29762268066406,0.06840205937623978,6.5280100898235105e-06
fede_67eb540b0119,E,federated,dirichlet_setups,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,10,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,8000,10000,90.0,600.0,4100.0,inf,False,100.0,76.45999789237976,40000.0,dirichlet,init_to_end,0.0,40000.0,0.0,0.0,9.4399995803833,0.0,37.3599967956543,9.4399995803833,76.45999908447266,599.0208129882812,0.0005874603521078825
fede_67eb540b0119,E,federated,dirichlet_setups,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,10,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,8000,10000,90.0,600.0,4100.0,inf,False,100.0,76.45999789237976,40000.0,dirichlet,fed_to_twin,40000.0,40000.0,0.03506515081039652,118.68088638756285,72.85999298095703,0.30000000000000004,74.57999420166016,76.45999908447266,93.0999984741211,0.0005874603521078825,3.45452690453385e-06
