setup,metric,n_runs,median_lead_frac_delay,frac_runs_leading
C,w_WK_eff_rank,46,-7.3490514905149045,0.0
C,w_WK_entry_gini,46,-8.543659621802004,0.0
C,w_WK_fro,46,-9.32625786163522,0.0
C,w_WK_rel_dist_init,46,-10.661501210653753,0.0
C,w_WK_row_gini,46,-6.4033542976939195,0.0
C,w_WK_row_pr,46,-5.835298742138365,0.0
C,w_WK_spec,46,-8.907051282051281,0.0
C,w_WK_stable_rank,46,-11.725862068965517,0.0
C,w_WK_sv_gini,46,-7.3490514905149045,0.0
C,w_WO_cos_init,46,-12.071914700544465,0.0
C,w_WO_dist_init,46,-13.424478330658106,0.0
C,w_WO_eff_rank,46,-12.425175692434891,0.0
C,w_WO_entry_gini,46,-14.191622532498798,0.0
C,w_WO_fro,46,-5.835298742138365,0.0
C,w_WO_rel_dist_init,46,-13.424478330658106,0.0
C,w_WO_row_gini,46,-6.588888888888889,0.0
C,w_WO_row_pr,46,-5.835298742138365,0.0
C,w_WO_spec,46,-8.543659621802004,0.0
C,w_WO_stable_rank,46,-9.40726392251816,0.0
C,w_WO_sv_gini,46,-14.480562448304383,0.0
C,w_WQ_cos_init,46,-8.045473336089293,0.0
C,w_WQ_dist_init,46,-9.501190476190477,0.0
C,w_WQ_eff_rank,46,-8.760057471264368,0.0
C,w_WQ_entry_gini,46,-8.073330832708177,0.0
C,w_WQ_fro,46,-8.907051282051281,0.0
C,w_WQ_rel_dist_init,46,-9.501190476190477,0.0
C,w_WQ_row_gini,46,-6.4033542976939195,0.0
C,w_WQ_row_pr,46,-7.3490514905149045,0.0
C,w_WQ_spec,46,-8.907051282051281,0.0
C,w_WQ_stable_rank,46,-8.543238993710691,0.0
C,w_WQ_sv_gini,46,-8.666130917592053,0.0
C,w_WU_cos_init,46,-10.253002070393375,0.0
C,w_WU_dist_init,46,-8.93397212543554,0.0
C,w_WU_eff_rank,46,-6.559703504043126,0.0
C,w_WU_entry_gini,46,-10.020656779661017,0.0
C,w_WU_fro,46,-8.969686411149826,0.0
C,w_WU_rel_dist_init,46,-8.93397212543554,0.0
C,w_WU_row_gini,46,-8.335685483870968,0.0
C,w_WU_row_pr,46,-8.606342263531985,0.0
C,w_WU_spec,46,-9.232331307962905,0.0
C,w_WU_stable_rank,46,-7.687698833510074,0.0
C,w_WU_sv_gini,46,-6.559703504043126,0.0
C,w_WV_cos_init,46,-12.171052631578949,0.0
C,w_WV_dist_init,46,-14.009597378277153,0.0
C,w_WV_eff_rank,46,-11.452991452991453,0.0
C,w_WV_entry_gini,46,-16.852014652014653,0.0
C,w_WV_fro,46,-6.588888888888889,0.0
C,w_WV_rel_dist_init,46,-14.009597378277153,0.0
C,w_WV_row_gini,46,-7.7587422065600435,0.0
C,w_WV_row_pr,46,-6.147798742138365,0.0
C,w_WV_spec,46,-7.78662900188324,0.0
C,w_WV_stable_rank,46,-10.953565505804312,0.0
C,w_WV_sv_gini,46,-14.085722702278083,0.0
C,w_Win_cos_init,46,-12.171052631578949,0.0
C,w_Win_dist_init,46,-11.785257435241444,0.0
C,w_Win_eff_rank,46,-8.606342263531985,0.0
C,w_Win_entry_gini,46,-7.687698833510074,0.0
C,w_Win_fro,46,-6.4033542976939195,0.0
C,w_Win_rel_dist_init,46,-11.785257435241444,0.0
C,w_Win_row_gini,46,-8.228553406223718,0.0
C,w_Win_row_pr,46,-8.543659621802004,0.0
C,w_Win_spec,46,-7.3490514905149045,0.0
C,w_Win_stable_rank,46,-6.276388888888889,0.0
C,w_Win_sv_gini,46,-9.28479262672811,0.0
C,w_Wout_cos_init,46,-11.378472222222221,0.0
C,w_Wout_dist_init,46,-9.40726392251816,0.0
C,w_Wout_eff_rank,46,-7.5159722222222225,0.0
C,w_Wout_entry_gini,46,-5.835298742138365,0.0
C,w_Wout_fro,46,-8.228553406223718,0.0
C,w_Wout_rel_dist_init,46,-9.40726392251816,0.0
C,w_Wout_row_gini,46,-6.4033542976939195,0.0
C,w_Wout_row_pr,46,-6.4033542976939195,0.0
C,w_Wout_spec,46,-8.666130917592053,0.0
C,w_Wout_stable_rank,46,-8.737357599333148,0.0
C,w_Wout_sv_gini,46,-6.4033542976939195,0.0
C,w_all_cos_init,46,-11.54432855280313,0.0
C,w_all_dist_init,46,-10.253002070393375,0.0
C,w_all_norm,46,-7.3490514905149045,0.0
C,w_all_rel_dist_init,46,-10.253002070393375,0.0
C,w_all_rel_norm,46,-7.3490514905149045,0.0
D,add_acc_additive_te,68,-0.9020850824791462,0.4264705882352941
D,add_acc_additive_tr,112,-0.8071599869302805,0.3125
D,add_acc_interaction_te,113,0.5130641330166271,0.8495575221238938
D,add_acc_interaction_tr,15,0.7832258064516129,0.9333333333333333
D,add_acc_no_a_te,113,0.43425076452599387,0.8495575221238938
D,add_acc_no_a_tr,6,0.7328602477997607,0.8333333333333334
D,add_acc_no_b_te,113,0.43425076452599387,0.8495575221238938
D,add_acc_no_b_tr,6,0.7732774025756114,1.0
D,add_share_a,113,0.8169364881693649,0.672566371681416
D,add_share_b,113,0.7731481481481481,0.7079646017699115
D,add_share_interaction,113,0.42868525896414345,0.6106194690265486
D,circ_acc_interaction_te,113,0.4986449864498645,0.8495575221238938
D,circ_acc_interaction_tr,16,0.829416860685473,0.9375
D,circ_acc_marginal_te,70,-0.8397718417455512,0.35714285714285715
D,circ_acc_marginal_tr,113,-1.1541501976284585,0.23008849557522124
D,circ_share_interaction_te,113,-0.9065155807365439,0.4247787610619469
D,circ_share_interaction_tr,113,0.7914893617021277,0.7522123893805309
D,circ_share_marginal_te,113,0.8169364881693649,0.6991150442477876
D,circ_share_marginal_tr,113,0.5912518853695324,0.672566371681416
D,circ_units_te,113,0.8136882129277566,0.7610619469026548
D,circ_units_tr,113,0.8136882129277566,0.7610619469026548
D,coset_a_n_acc_te,113,0.8169364881693649,0.8141592920353983
D,coset_a_n_purity_te,113,0.4269870609981516,0.8495575221238938
D,coset_s_nm1_acc_te,113,0.3711967545638945,0.8495575221238938
D,coset_s_nm1_purity_te,113,0.4986449864498645,0.8495575221238938
D,fn_acc_te,113,0.3695652173913043,0.8495575221238938
D,fn_acc_tr,5,0.7633289986996099,1.0
D,fn_class_acc_gini,113,0.6060991105463787,0.8495575221238938
D,fn_entropy_te,113,0.24949290060851928,0.7168141592920354
D,fn_entropy_tr,113,0.7832258064516129,0.7699115044247787
D,fn_gap_acc,113,0.3695652173913043,0.8495575221238938
D,fn_gap_loss,113,0.44155844155844154,0.8495575221238938
D,fn_loss_te,113,0.4444444444444444,0.8495575221238938
D,fn_loss_tr,113,0.8705357142857143,0.8495575221238938
D,fn_margin_te,113,0.10211267605633803,0.6106194690265486
D,fn_margin_tr,113,0.20086393088552915,0.6017699115044248
D,irr_U_11111,113,0.3817701453104359,0.7079646017699115
D,irr_U_2111,113,0.39574468085106385,0.6283185840707964
D,irr_U_221,113,0.2294820717131474,0.6106194690265486
D,irr_U_311,113,0.39574468085106385,0.5929203539823009
D,irr_U_32,113,0.40093786635404455,0.6548672566371682
D,irr_U_41,113,0.46455834242093785,0.6637168141592921
D,irr_U_5,113,0.32604735883424407,0.672566371681416
D,irr_U_dominant_over_random,113,-0.15734720416124837,0.4690265486725664
D,irr_U_dominant_share,113,0.4579976985040276,0.6194690265486725
D,irr_U_structure,113,0.45384615384615384,0.6194690265486725
D,irr_V_dominant_over_random,113,-0.0026041666666666665,0.49557522123893805
D,irr_V_dominant_share,113,0.3817701453104359,0.6371681415929203
D,irr_V_structure,113,0.4579976985040276,0.6194690265486725
D,irr_out_dominant_over_random,113,0.40093786635404455,0.6017699115044248
D,irr_out_dominant_share,113,0.5991105463786531,0.6814159292035398
D,irr_out_structure,113,0.6826608505997819,0.7168141592920354
D,rep_between_within_te,113,-0.08745247148288973,0.39823008849557523
D,rep_between_within_tr,113,-0.2542955326460481,0.37168141592920356
D,rep_eff_rank_te,113,0.5251612903225806,0.6283185840707964
D,rep_nc1_tr,113,0.05730129390018484,0.5132743362831859
D,rep_pr_te,113,0.8211678832116789,0.7876106194690266
D,rep_unit_gini_te,113,0.7832258064516129,0.6814159292035398
D,rep_unit_pr_te,113,0.5912518853695324,0.6991150442477876
D,sharp_grad_norm,113,0.5775193798449613,0.6902654867256637
D,sharp_lambda_max,113,0.5855513307984791,0.7256637168141593
D,sharp_lr_lambda,113,0.5855513307984791,0.7256637168141593
D,unit_frac_interacting,29,0.8353221957040573,0.8275862068965517
D,unit_interaction_share,113,0.8657407407407407,0.6991150442477876
D,w_W1_cos_init,113,0.7325581395348837,0.6902654867256637
D,w_W1_dist_init,113,0.6278884462151394,0.7433628318584071
D,w_W1_eff_rank,113,-0.2245508982035928,0.3893805309734513
D,w_W1_entry_gini,113,0.7914893617021277,0.7433628318584071
D,w_W1_fro,113,0.5538922155688623,0.7345132743362832
D,w_W1_rel_dist_init,113,0.6278884462151394,0.7433628318584071
D,w_W1_row_gini,113,0.4579976985040276,0.672566371681416
D,w_W1_row_pr,113,0.1282051282051282,0.5752212389380531
D,w_W1_spec,113,0.45384615384615384,0.6460176991150443
D,w_W1_stable_rank,113,0.5454545454545454,0.7256637168141593
D,w_W1_sv_gini,113,0.0,0.49557522123893805
D,w_W2_cos_init,113,0.7376425855513308,0.6902654867256637
D,w_W2_dist_init,113,0.006085192697768763,0.504424778761062
D,w_W2_eff_rank,113,-0.20553359683794467,0.39823008849557523
D,w_W2_entry_gini,113,0.78125,0.6814159292035398
D,w_W2_fro,113,0.006085192697768763,0.504424778761062
D,w_W2_rel_dist_init,113,0.006085192697768763,0.504424778761062
D,w_W2_row_gini,113,0.7818627450980392,0.7168141592920354
D,w_W2_row_pr,113,0.7818627450980392,0.7079646017699115
D,w_W2_spec,113,0.5138461538461538,0.6902654867256637
D,w_W2_stable_rank,113,0.2521419828641371,0.6283185840707964
D,w_W2_sv_gini,113,-0.18717948717948718,0.3805309734513274
D,w_all_cos_init,113,0.7325581395348837,0.6637168141592921
D,w_all_dist_init,113,0.4579976985040276,0.7345132743362832
D,w_all_norm,113,0.29673590504451036,0.6194690265486725
D,w_all_rel_dist_init,113,0.4579976985040276,0.7345132743362832
D,w_all_rel_norm,113,0.29673590504451036,0.6194690265486725
E,fn_acc_te,60,-0.9988038277511961,0.35
E,fn_acc_tr,37,-6.2105263157894735,0.1891891891891892
E,fn_class_acc_gini,60,-1.4598214285714286,0.35
E,fn_entropy_te,60,-1.1725417439703154,0.3
E,fn_entropy_tr,60,-0.881578947368421,0.11666666666666667
E,fn_gap_acc,60,-0.9988038277511961,0.35
E,fn_gap_loss,60,-0.6826873385012919,0.35
E,fn_loss_te,60,-0.6826873385012919,0.35
E,fn_loss_tr,60,-0.5930555555555556,0.35
E,fn_margin_te,60,-0.6444444444444445,0.13333333333333333
E,fn_margin_tr,60,-0.6444444444444445,0.31666666666666665
E,rep_between_within_te,60,-1.5964432284541723,0.0
E,rep_between_within_tr,60,-2.5174418604651163,0.0
E,rep_dead_frac_te,10,-7.233333333333333,0.0
E,rep_eff_rank_te,60,-2.261904761904762,0.0
E,rep_nc1_tr,60,-0.5930555555555556,0.35
E,rep_pr_te,60,-0.9601706970128023,0.016666666666666666
E,rep_unit_gini_te,60,-1.8105263157894738,0.08333333333333333
E,rep_unit_pr_te,60,-2.2541666666666664,0.08333333333333333
E,sharp_grad_norm,60,-1.9555555555555557,0.16666666666666666
E,sharp_lambda_max,60,-1.4555555555555557,0.21666666666666667
E,sharp_lr_lambda,60,-1.4555555555555557,0.21666666666666667
E,w_L0_cos_init,60,-1.5333333333333334,0.0
E,w_L0_dist_init,60,-0.7295127353266888,0.1
E,w_L0_eff_rank,60,-2.333333333333333,0.0
E,w_L0_entry_gini,60,-2.1924019607843137,0.0
E,w_L0_fro,60,-0.6444444444444445,0.15
E,w_L0_rel_dist_init,60,-0.7295127353266888,0.1
E,w_L0_row_gini,60,-3.523671096345515,0.0
E,w_L0_row_pr,60,-3.9592391304347827,0.0
E,w_L0_spec,60,-2.2807453416149066,0.08333333333333333
E,w_L0_stable_rank,60,-0.6444444444444445,0.06666666666666667
E,w_L0_sv_gini,60,-1.6845238095238095,0.0
E,w_L1_cos_init,60,-1.666208791208791,0.0
E,w_L1_dist_init,60,-0.6444444444444445,0.1
E,w_L1_eff_rank,60,-3.854166666666667,0.0
E,w_L1_entry_gini,60,-3.1169871794871797,0.05
E,w_L1_fro,60,-0.6444444444444445,0.1
E,w_L1_rel_dist_init,60,-0.6444444444444445,0.1
E,w_L1_row_gini,60,-3.1389961389961387,0.016666666666666666
E,w_L1_row_pr,60,-4.12984723854289,0.0
E,w_L1_spec,60,-1.30625,0.2833333333333333
E,w_L1_stable_rank,60,-1.1142857142857143,0.05
E,w_L1_sv_gini,60,-3.7139423076923075,0.0
E,w_L2_cos_init,60,-2.0368309485956546,0.05
E,w_L2_dist_init,60,-1.0913312693498451,0.21666666666666667
E,w_L2_eff_rank,60,-0.7769423558897244,0.06666666666666667
E,w_L2_entry_gini,60,-1.5754901960784315,0.05
E,w_L2_fro,60,-1.4598214285714286,0.3
E,w_L2_rel_dist_init,60,-1.0913312693498451,0.21666666666666667
E,w_L2_row_gini,60,-2.1792009400705052,0.15
E,w_L2_row_pr,60,-3.4234126984126982,0.1
E,w_L2_spec,60,-4.595238095238095,0.26666666666666666
E,w_L2_stable_rank,60,-1.4955357142857144,0.18333333333333332
E,w_L2_sv_gini,60,-0.972972972972973,0.11666666666666667
E,w_all_cos_init,60,-1.5607843137254902,0.0
E,w_all_dist_init,60,-0.6615079365079366,0.1
E,w_all_norm,60,-0.6444444444444445,0.1
E,w_all_rel_dist_init,60,-0.6615079365079366,0.1
E,w_all_rel_norm,60,-0.6444444444444445,0.1
